t,value
1611790110,19666688
1611790113,19666688
1611790116,19666688
1611790119,19666688
1611790122,19661312
1611790125,19661312
1611790128,19661312
1611790131,19661312
1611790134,19661312
1611790137,19661312
1611790140,19668480
1611790143,19668480
1611790146,19668480
1611790149,19668480
1611790152,19668480
1611790155,19668480
1611790158,19668480
1611790161,19658880
1611790164,19658880
1611790167,19658880
1611790170,19658880
1611790173,19658880
1611790176,19658880
1611790179,19652480
1611790182,19652480
1611790185,19652480
1611790188,19652480
1611790191,19652480
1611790194,19652480
1611790197,19652480
1611790200,19650176
1611790203,19650176
1611790206,19650176
1611790209,19650176
1611790212,19650176
1611790215,19650176
1611790218,19650176
1611790221,19629696
1611790224,19629696
1611790227,19629696
1611790230,19629696
1611790233,19629696
1611790236,19629696
1611790239,19641216
1611790242,19641216
1611790245,19641216
1611790248,19641216
1611790251,19641216
1611790254,19641216
1611790257,19641216
1611790260,19625728
1611790263,19625728
1611790266,19625728
1611790269,19625728
1611790272,19625728
1611790275,19625728
1611790278,19625728
1611790281,19649664
1611790284,19649664
1611790287,19649664
1611790290,19649664
1611790293,19649664
1611790296,19649664
1611790299,19649664
1611790302,19656832
1611790305,19656832
1611790308,19656832
1611790311,19656832
1611790314,19656832
1611790317,19656832
1611790320,19652224
1611790323,19652224
1611790326,19652224
1611790329,19652224
1611790332,19652224
1611790335,19652224
1611790338,19652224
1611790341,19652480
1611790344,19652480
1611790347,19652480
1611790350,19652480
1611790353,19652480
1611790356,19652480
1611790359,19652480
1611790362,19652480
1611790365,19652480
1611790368,19652480
1611790371,19652480
1611790374,19652480
1611790377,19652480
1611790380,19660672
1611790383,19660672
1611790386,19660672
1611790389,19660672
1611790392,19660672
1611790395,19660672
1611790398,19660672
1611790401,19699840
1611790404,19699840
1611790407,19699840
1611790410,19699840
1611790413,19699840
1611790416,19699840
1611790419,19699840
1611790422,19699840
1611790425,19699840
1611790428,19699840
1611790431,19699840
1611790434,19699840
1611790437,19699840
1611790440,19697408
1611790443,19697408
1611790446,19697408
1611790449,19697408
1611790452,19697408
1611790455,19697408
1611790458,19697408
1611790461,19697792
1611790464,19697792
1611790467,19697792
1611790470,19697792
1611790473,19697792
1611790476,19697792
1611790479,19697792
1611790482,19684224
1611790485,19684224
1611790488,19684224
1611790491,19684224
1611790494,19684224
1611790497,19684224
1611790500,19680384
1611790503,19680384
1611790506,19680384
1611790509,19680384
1611790512,19680384
1611790515,19680384
1611790518,19680384
1611790521,19675520
1611790524,19675520
1611790527,19675520
1611790530,19675520
1611790533,19675520
1611790536,19675520
1611790539,19677056
1611790542,19677056
1611790545,19677056
1611790548,19677056
1611790551,19677056
1611790554,19677056
1611790557,19677056
1611790560,19683968
1611790563,19683968
1611790566,19683968
1611790569,19683968
1611790572,19683968
1611790575,19683968
1611790578,19683968
1611790581,19674752
1611790584,19674752
1611790587,19680000
1611790590,19680000
1611790593,19680000
1611790596,19680000
1611790599,19680000
1611790602,19680000
1611790605,19680000
1611790608,19680000
1611790611,19680000
1611790614,19680000
1611790617,19680000
1611790620,19680000
1611790623,19680000
1611790626,19680000
1611790629,19680768
1611790632,19680768
1611790635,19680768
1611790638,19692160
1611790641,19692160
1611790644,19692160
1611790647,19692160
1611790650,19708288
1611790653,19708288
1611790656,19708288
1611790659,19708288
1611790662,19708288
1611790665,19708288
1611790668,19708288
1611790671,19708288
1611790674,19708288
1611790677,19708288
1611790680,19723392
1611790683,19723392
1611790686,19723392
1611790689,19723392
1611790692,19723392
1611790695,19723392
1611790698,19723392
1611790701,19725952
1611790704,19725952
1611790707,19725952
1611790710,19725952
1611790713,19725952
1611790716,19725952
1611790719,19725952
1611790722,19671808
1611790725,19671808
1611790728,19671808
1611790731,19671808
1611790734,19671808
1611790737,19671808
1611790740,19673856
1611790743,19673856
1611790746,19673856
1611790749,19673856
1611790752,19673856
1611790755,19673856
1611790758,19673856
1611790761,19715456
1611790764,19715456
1611790767,19715456
1611790770,19715456
1611790773,19715456
1611790776,19715456
1611790779,19709568
1611790782,19777280
1611790785,19777280
1611790788,19777280
1611790791,19777280
1611790794,19777280
1611790797,19777280
1611790800,19812224
